part_ctx ;pb_source_variance(get_unsigned_bits) ;rd_ratio(sub1) ;rd_ratio(sub2) ;rd_ratio(sub3) ;rd_ratio(sub4) ;rd_ratio(sub5) ;rd_ratio(sub6) ;rd_ratio(sub7) ;rd_ratio(sub8) ;var_ratio(horz4)(sub1) ;var_ratio(horz4)(sub2) ;var_ratio(horz4)(sub3) ;var_ratio(horz4)(sub4) ;var_ratio(vert4)(sub1) ;var_ratio(vert4)(sub2) ;var_ratio(vert4)(sub3) ;var_ratio(vert4)(sub4) ;
3.000000;11.000000;0.671277;1.000000;0.604246;1.000000;0.323832;0.328789;0.256543;0.259044;0.527452;0.967304;0.872301;0.438001;0.888341;1.360888;1.035164;0.676743;9
3.000000;8.000000;0.562393;0.492522;0.554786;0.471806;0.287857;0.256869;0.261077;0.210187;0.660714;1.035714;0.738095;0.273810;1.761905;0.839286;0.714286;0.559524;6
3.000000;7.000000;0.521352;0.525994;0.546655;0.499528;0.263821;0.237713;0.256539;0.247982;0.658228;0.658228;0.962025;0.949367;0.962025;0.746835;1.126582;1.101266;6
3.000000;9.000000;0.508683;0.522559;0.550598;0.492284;0.256587;0.235623;0.273969;0.246586;0.750583;1.181818;1.121212;0.897436;0.484848;0.582751;0.377622;0.398601;6
3.000000;8.000000;0.526224;0.521744;0.524029;0.513382;0.255475;0.251091;0.259201;0.244530;0.732218;0.891213;1.050209;1.246862;0.447699;0.523013;1.230126;0.380753;6
3.000000;8.000000;0.578295;1.000000;0.619009;1.000000;0.294520;0.261862;0.316336;0.283596;0.420833;0.408333;1.350000;1.479167;1.245833;1.245833;0.425000;0.833333;9
3.000000;10.000000;0.640529;1.000000;0.779481;1.000000;0.345583;0.230464;0.390359;0.281969;0.500000;0.789655;1.336782;0.819540;1.425287;1.274713;0.229885;0.142529;12
3.000000;6.000000;0.563658;0.525174;0.486188;0.576601;0.247366;0.302649;0.238693;0.244494;1.372881;1.423729;0.305085;0.203390;0.135593;0.135593;1.067797;2.457627;6
3.000000;9.000000;0.622006;0.470854;0.592921;0.507255;0.326261;0.245208;0.244602;0.210947;0.191667;0.988889;0.880556;0.911111;1.083333;1.344444;0.508333;0.400000;6
3.000000;6.000000;0.491420;0.574871;0.550758;0.521198;0.243794;0.226216;0.279804;0.275237;0.320000;0.420000;0.380000;2.200000;0.320000;0.700000;0.860000;1.860000;6
3.000000;9.000000;0.504683;0.601934;0.575635;0.517816;0.233264;0.216903;0.303675;0.278017;1.007692;0.838462;0.838462;0.992308;1.384615;1.100000;0.261538;0.353846;6
3.000000;8.000000;0.623236;1.000000;0.598902;1.000000;0.288444;0.310981;0.301834;0.297320;1.226316;1.084211;0.715789;0.842105;0.121053;0.463158;2.373684;0.668421;9
3.000000;9.000000;0.582975;0.464558;0.490533;0.556696;0.276519;0.279202;0.206914;0.259120;0.557087;1.255906;0.517717;0.100000;0.362205;1.212598;1.179134;0.704724;6
3.000000;10.000000;0.537191;0.523006;0.550993;0.546654;0.255495;0.251958;0.248677;0.240642;0.813740;0.935878;0.854962;0.169466;0.253435;0.888550;1.285496;1.003053;6
3.000000;7.000000;0.499215;0.538588;0.563904;0.505175;0.241950;0.246644;0.291044;0.247468;0.100000;0.144444;0.400000;2.811111;0.988889;0.955556;0.988889;0.822222;6
3.000000;9.000000;0.609889;0.480385;0.575171;0.492740;0.310616;0.282400;0.246231;0.210983;0.263158;1.476316;0.147368;0.250000;0.442105;1.039474;1.671053;0.757895;6
3.000000;10.000000;0.676944;1.000000;0.566980;1.000000;0.320017;0.321950;0.232609;0.316690;0.991639;0.555184;0.471572;0.244147;0.515050;0.896321;0.779264;1.580268;9
3.000000;8.000000;0.530774;0.566119;0.556113;0.540257;0.237995;0.247145;0.290733;0.244791;0.553672;0.100000;1.016949;2.067797;0.265537;1.333333;0.881356;0.395480;6
3.000000;7.000000;0.561063;0.501073;0.523384;0.538961;0.275164;0.266148;0.226401;0.250325;3.253012;0.204819;0.180723;0.108434;1.084337;0.987952;0.939759;0.915663;6
3.000000;8.000000;0.508959;0.577523;0.544295;0.522055;0.276877;0.230831;0.258522;0.253688;1.292035;0.699115;0.548673;1.256637;0.853982;0.858407;1.039823;0.500000;6
3.000000;7.000000;0.488993;0.569926;0.561761;0.493872;0.244474;0.222883;0.293732;0.244524;0.180000;0.370000;0.370000;0.700000;0.820000;0.840000;0.940000;0.960000;6
3.000000;8.000000;0.610576;1.000000;0.674488;1.000000;0.312820;0.261951;0.329917;0.272516;0.617347;1.132653;0.964286;0.969388;1.229592;0.923469;0.632653;0.479592;9
3.000000;8.000000;0.521113;0.515613;0.535405;0.540099;0.254503;0.268673;0.252495;0.246135;2.609929;0.397163;0.496454;0.100000;0.765957;0.921986;0.893617;1.070922;6
3.000000;10.000000;0.499580;0.586773;0.602847;0.472919;0.304993;0.181715;0.271206;0.266979;0.533259;0.968958;0.935698;0.685144;1.191796;1.266075;0.763858;0.274945;6
3.000000;7.000000;0.523647;0.570263;0.561646;0.532729;0.264472;0.237818;0.270259;0.275082;0.112903;0.137097;0.274194;0.911290;0.685484;0.790323;1.120968;1.217742;6
3.000000;10.000000;0.511486;0.560066;0.506615;0.552768;0.253255;0.236422;0.229484;0.298510;0.572268;0.531140;0.587544;2.225617;1.168038;0.171563;0.100000;2.056404;6
3.000000;10.000000;0.652325;1.000000;0.488048;1.000000;0.239704;0.361218;0.243876;0.362687;0.612861;0.796588;1.002625;1.234908;0.140420;0.191601;1.346457;1.387139;9
3.000000;9.000000;0.772885;1.000000;0.686335;1.000000;0.317839;0.353083;0.317503;0.362756;1.083710;0.513575;0.830317;1.203620;0.337104;0.477376;0.649321;2.138009;12
3.000000;9.000000;0.549778;0.511174;0.544680;0.501909;0.283992;0.243976;0.232283;0.256945;0.628242;0.867435;0.484150;0.285303;0.435158;0.573487;1.273775;1.170029;6
3.000000;9.000000;0.530697;0.546273;0.509404;0.553626;0.245254;0.260396;0.243924;0.265678;0.259542;0.179389;0.179389;0.526718;0.820611;1.251908;1.309160;0.614504;6
3.000000;7.000000;0.542653;0.556834;0.530697;0.550308;0.239166;0.254383;0.255494;0.261751;0.314607;0.224719;0.314607;0.303371;0.797753;1.134831;0.831461;0.876405;6
3.000000;9.000000;0.553998;0.498266;0.489955;0.540355;0.254574;0.277279;0.248033;0.244319;0.271698;0.611321;0.807547;0.656604;0.818868;0.890566;0.671698;0.301887;6
3.000000;9.000000;0.649724;1.000000;0.605742;1.000000;0.326749;0.313134;0.260293;0.274487;0.545181;0.623494;0.686747;0.719880;0.572289;0.774096;0.966867;1.415663;9
3.000000;7.000000;0.533724;0.522638;0.540942;0.516759;0.269124;0.234067;0.243818;0.263692;0.389610;0.402597;0.506494;1.012987;1.545455;0.805195;0.792208;0.532468;6
3.000000;6.000000;0.541257;0.518170;0.534319;0.500735;0.280177;0.248275;0.250530;0.233396;0.829268;1.536585;0.878049;0.731707;0.975610;0.902439;0.219512;0.756098;6
3.000000;9.000000;0.524789;0.533866;0.510178;0.532634;0.251280;0.258473;0.239581;0.257620;0.685629;1.191617;0.949102;0.889222;0.296407;0.299401;0.511976;0.242515;6
3.000000;7.000000;0.546625;0.522917;0.510556;0.523385;0.258085;0.256502;0.237603;0.256419;0.782609;0.855072;0.536232;1.188406;0.724638;0.652174;0.884058;1.202899;6
3.000000;9.000000;0.579195;1.000000;0.603348;1.000000;0.286562;0.270593;0.315973;0.283934;0.113960;0.259259;1.213675;1.219373;1.515669;0.792023;0.133903;0.256410;9
3.000000;5.000000;0.532634;0.539427;0.532750;0.516777;0.257173;0.248943;0.251250;0.261546;1.150000;0.700000;0.800000;0.800000;0.800000;0.900000;0.900000;0.800000;6
3.000000;7.000000;0.531129;0.544756;0.511604;0.531175;0.239493;0.262239;0.249961;0.252252;1.284404;1.073395;0.788991;0.660550;0.146789;0.137615;0.311927;0.449541;6
7.000000;5.000000;0.524727;0.535308;0.509033;0.512322;0.250966;0.244330;0.265095;0.245924;0.629630;1.111111;1.074074;0.962963;0.814815;0.592593;0.666667;0.962963;6
3.000000;6.000000;0.521761;0.540259;0.528386;0.522316;0.249181;0.252792;0.257948;0.249090;1.222222;0.888889;0.722222;1.083333;0.694444;0.805556;0.472222;0.611111;6
3.000000;7.000000;0.577372;1.000000;0.578532;1.000000;0.277510;0.283639;0.285842;0.291124;1.619718;1.014084;0.563380;0.492958;0.464789;0.577465;0.464789;0.718310;9
3.000000;8.000000;0.548486;0.522176;0.491297;0.573582;0.237024;0.278534;0.223104;0.281377;1.597122;1.143885;0.532374;0.496403;0.309353;0.453237;0.669065;1.028777;6
3.000000;9.000000;0.498247;0.541060;0.494456;0.519166;0.220984;0.264332;0.262434;0.263622;0.779891;0.864130;1.138587;0.760870;0.671196;0.869565;1.293478;1.122283;6
3.000000;7.000000;0.498419;0.554843;0.506334;0.556723;0.219724;0.253531;0.253690;0.276935;0.434343;1.171717;0.626263;1.424242;0.585859;0.666667;0.676768;0.939394;6
3.000000;8.000000;0.548480;0.499514;0.538410;0.497660;0.278396;0.247182;0.245560;0.247841;1.276243;0.839779;0.966851;0.685083;0.872928;1.436464;0.906077;0.574586;6
3.000000;9.000000;0.615014;1.000000;0.551669;1.000000;0.270848;0.311656;0.270049;0.312770;1.135659;0.841085;1.007752;0.864341;0.449612;0.581395;1.306202;1.383721;9
3.000000;9.000000;0.697936;1.000000;0.633789;1.000000;0.297592;0.311088;0.283050;0.350155;0.750751;1.120120;0.933934;0.837838;0.630631;0.939940;0.894895;1.264264;12
3.000000;6.000000;0.543283;0.534559;0.564499;0.487832;0.292523;0.225431;0.269115;0.238206;0.585366;1.609756;0.756098;0.682927;0.756098;1.634146;0.341463;0.243902;6
3.000000;7.000000;0.525675;0.517523;0.528561;0.505600;0.269230;0.242948;0.248412;0.253234;1.076271;0.669492;0.898305;1.169492;0.177966;0.601695;1.084746;0.779661;6
3.000000;7.000000;0.550093;0.546793;0.550017;0.539130;0.267707;0.251556;0.264392;0.244504;0.947368;0.815789;0.539474;0.592105;1.250000;0.526316;0.789474;1.197368;6
3.000000;7.000000;0.533627;0.555502;0.504545;0.531593;0.235452;0.259834;0.242386;0.263266;1.009434;1.047170;0.716981;0.933962;0.584906;0.367925;0.603774;0.971698;6
3.000000;8.000000;0.582322;1.000000;0.595036;1.000000;0.278791;0.281965;0.304578;0.297747;0.537931;0.551724;0.724138;0.558621;0.717241;1.013793;0.710345;1.062069;9
3.000000;8.000000;0.511005;0.519425;0.517919;0.515312;0.245827;0.258973;0.254696;0.241205;1.147651;1.006711;0.590604;0.953020;0.436242;0.187919;0.382550;0.785235;6
3.000000;9.000000;0.557038;0.536151;0.578088;0.485286;0.294518;0.248642;0.277858;0.222166;0.268212;1.155629;0.983444;0.695364;0.741722;0.894040;0.751656;0.745033;6
3.000000;8.000000;0.511169;0.501249;0.504037;0.521501;0.245354;0.260815;0.238515;0.259448;1.097222;1.090278;1.013889;0.673611;0.583333;0.375000;0.256944;0.291667;6
3.000000;9.000000;0.500378;0.538580;0.505131;0.520723;0.246988;0.233511;0.245168;0.274732;0.670025;0.712846;1.027708;1.516373;0.312343;0.506297;0.261965;0.287154;6
3.000000;10.000000;0.608546;1.000000;0.560484;1.000000;0.273948;0.310450;0.266702;0.295160;1.037563;0.788832;0.897462;0.980711;0.150254;0.135025;0.458883;0.197970;9
3.000000;8.000000;0.510717;0.563220;0.560878;0.498780;0.255140;0.224506;0.283612;0.243524;0.384181;0.649718;1.536723;1.355932;2.367232;0.943503;0.169492;0.231638;6
3.000000;9.000000;0.505835;0.562538;0.526452;0.519810;0.252362;0.228226;0.267721;0.277829;0.542857;0.632143;0.967857;1.546429;0.160714;0.521429;0.525000;0.189286;6
3.000000;9.000000;0.491417;0.542263;0.527500;0.499675;0.251960;0.232646;0.255450;0.268514;0.163424;0.645914;0.739300;0.747082;0.883268;0.396887;0.778210;1.334630;6
3.000000;10.000000;0.577190;0.517991;0.525050;0.553082;0.249035;0.287432;0.239153;0.244698;1.613286;0.908660;0.690391;0.372479;0.618031;1.005931;0.478055;1.120996;6
3.000000;10.000000;0.554349;1.000000;0.566486;1.000000;0.278068;0.248840;0.287777;0.353006;0.166836;0.348932;1.090539;0.716175;0.258393;0.276704;0.876907;2.355036;9
3.000000;6.000000;0.533632;0.519922;0.508914;0.531245;0.250665;0.253450;0.249843;0.248751;1.551724;0.948276;0.517241;0.655172;0.724138;0.482759;0.362069;1.931034;6
3.000000;10.000000;0.524339;0.485169;0.481580;0.545884;0.239029;0.271946;0.226344;0.261006;1.366024;0.907180;0.690018;0.525394;0.100000;0.218914;0.695271;0.616462;6
3.000000;10.000000;0.544138;0.533145;0.595718;0.472215;0.291021;0.215505;0.272024;0.230863;0.154213;1.181240;1.236884;1.222576;2.421304;0.101749;0.100000;0.100000;6
3.000000;8.000000;0.533394;0.527993;0.531362;0.514168;0.254409;0.253586;0.252377;0.255538;1.195122;1.286585;0.597561;0.542683;0.475610;0.439024;0.298781;0.560976;6
3.000000;10.000000;0.581825;1.000000;0.597208;1.000000;0.256038;0.310414;0.325089;0.281433;1.535390;0.852995;0.667877;0.791289;1.212341;0.100000;0.292196;0.936479;9
3.000000;10.000000;0.672336;1.000000;0.681088;1.000000;0.288347;0.302958;0.339134;0.318071;1.270335;0.705742;0.568182;1.290670;0.331340;1.465311;0.351675;0.960526;12
3.000000;8.000000;0.477143;0.564389;0.550231;0.500359;0.239120;0.224559;0.279513;0.255461;0.102410;0.198795;0.921687;1.680723;1.933735;0.981928;0.602410;0.331325;6
3.000000;8.000000;0.505110;0.546350;0.517910;0.523223;0.247556;0.238151;0.253794;0.268081;0.197248;0.293578;0.440367;2.454129;0.380734;0.454128;0.605505;1.683486;6
3.000000;8.000000;0.523679;0.534529;0.490122;0.547769;0.250303;0.259444;0.229230;0.268293;0.637168;0.265487;0.761062;0.331858;0.353982;1.309734;1.101770;0.938053;6
3.000000;10.000000;0.437842;0.632936;0.521689;0.553383;0.216443;0.223721;0.289914;0.295828;0.177665;0.288071;1.421320;0.487310;0.554569;1.135787;1.470812;0.553299;6
3.000000;10.000000;0.609466;1.000000;0.573304;1.000000;0.287348;0.294969;0.264407;0.341699;0.100000;0.317047;0.336591;0.731813;0.968512;0.793702;0.991314;1.158523;9
3.000000;10.000000;0.518597;0.533462;0.533756;0.521006;0.250834;0.269516;0.257966;0.245091;0.101626;0.224932;0.691057;0.132791;0.800813;0.817073;0.948510;0.983740;6
3.000000;10.000000;0.572475;0.532865;0.587536;0.474556;0.309000;0.234719;0.261087;0.227151;0.533011;0.504026;0.930757;1.014493;0.969404;0.489533;0.780998;0.100000;6
3.000000;7.000000;0.542469;0.532771;0.563646;0.496905;0.290009;0.237136;0.248215;0.246813;0.313953;1.906977;1.081395;0.604651;0.813953;0.127907;0.127907;0.116279;6
3.000000;8.000000;0.566062;0.470074;0.490807;0.570044;0.245516;0.307372;0.229457;0.223181;2.241071;0.683036;0.325893;0.209821;0.100000;0.125000;0.100000;1.767857;6
3.000000;10.000000;0.695120;1.000000;0.570252;1.000000;0.301082;0.350621;0.251465;0.251588;0.322904;0.754693;0.300375;0.100000;1.000000;0.973717;0.617021;0.943680;9
3.000000;7.000000;0.488826;0.587060;0.519154;0.540369;0.243566;0.218401;0.272724;0.276535;0.565217;0.989130;0.978261;1.413043;0.847826;0.130435;0.100000;0.597826;6
3.000000;8.000000;0.466034;0.598958;0.590646;0.475894;0.222461;0.218012;0.350871;0.230440;0.102410;0.132530;1.222892;1.831325;1.289157;1.530120;0.162651;0.100000;6
3.000000;12.000000;0.553505;0.511792;0.509384;0.496968;0.295684;0.257784;0.238889;0.238302;0.221712;1.069531;0.889144;0.100000;1.614300;0.834700;0.568383;0.594293;6
3.000000;9.000000;0.449981;0.641132;0.567291;0.517065;0.213539;0.213269;0.299418;0.283269;0.173502;0.369085;1.160883;0.905363;1.154574;0.652997;1.230284;0.943218;6
3.000000;11.000000;0.489993;1.000000;0.701182;1.000000;0.241648;0.238359;0.436398;0.320796;0.100000;0.195595;0.953304;2.493392;1.993833;0.878414;0.267841;0.313656;9
3.000000;6.000000;0.527086;0.502027;0.532450;0.502793;0.258778;0.253985;0.266695;0.238844;0.969697;1.121212;0.696970;1.181818;0.242424;0.242424;0.242424;0.272727;6
3.000000;4.000000;0.543090;0.508596;0.542321;0.524343;0.258108;0.250799;0.259062;0.260269;1.125000;1.062500;1.000000;0.625000;0.375000;0.437500;0.625000;0.500000;6
3.000000;9.000000;0.472431;0.602719;0.584923;0.477750;0.243252;0.188443;0.328613;0.245951;0.146479;0.659155;1.329577;0.298592;1.552113;0.707042;0.571831;0.402817;6
3.000000;7.000000;0.506099;0.572825;0.522940;0.551290;0.246326;0.232514;0.252976;0.282759;0.108434;0.108434;0.168675;0.590361;0.939759;0.674699;0.746988;1.409639;6
3.000000;8.000000;0.541901;1.000000;0.644586;1.000000;0.277035;0.268016;0.342730;0.280676;0.142105;0.126316;0.647368;1.394737;1.784211;0.878947;0.305263;0.321053;9
3.000000;11.000000;0.749557;1.000000;0.785941;1.000000;0.338475;0.317443;0.379147;0.273968;0.763038;0.525160;0.142726;1.102470;1.709973;0.749314;0.537054;0.442818;12
3.000000;9.000000;0.519565;0.525092;0.500500;0.543805;0.258699;0.262482;0.220605;0.275787;0.464623;0.811321;1.481132;1.129717;0.268868;0.448113;0.471698;0.290094;6
3.000000;9.000000;0.505494;0.541813;0.543067;0.513274;0.259021;0.226636;0.257892;0.271257;0.375824;1.134066;0.905495;1.140659;0.503297;0.859341;0.558242;1.283517;6
3.000000;9.000000;0.533681;0.540583;0.490017;0.569559;0.228487;0.270853;0.239538;0.273941;0.720988;0.491358;0.883951;1.029630;1.659259;0.656790;0.664198;0.760494;6
3.000000;11.000000;0.616686;0.483782;0.589507;0.476294;0.293437;0.272028;0.275534;0.178342;0.957093;0.985114;0.544658;0.450963;0.450088;0.941331;0.961471;0.207531;6
3.000000;10.000000;0.604862;1.000000;0.565730;1.000000;0.265653;0.313245;0.282308;0.298119;0.519950;0.684539;0.912718;1.273067;0.485037;0.405237;0.845387;2.058604;9
3.000000;10.000000;0.567131;0.567841;0.619902;0.491223;0.290592;0.248449;0.264486;0.220304;1.424508;1.392779;0.738512;0.100000;2.263676;0.100000;0.100000;0.100000;6
3.000000;6.000000;0.504295;0.536935;0.515445;0.538196;0.236174;0.265159;0.257320;0.269827;1.112903;0.677419;0.661290;0.500000;0.225806;0.870968;1.451613;0.790323;6
3.000000;5.000000;0.529708;0.528404;0.539742;0.492837;0.261336;0.249709;0.248285;0.258172;0.789474;0.947368;1.052632;1.105263;1.000000;1.000000;0.473684;0.578947;6
3.000000;5.000000;0.538673;0.523848;0.477815;0.542420;0.226950;0.269213;0.242892;0.266361;0.923077;0.807692;1.000000;1.192308;0.500000;0.769231;1.153846;1.038462;6
3.000000;9.000000;0.689061;1.000000;0.632662;1.000000;0.351399;0.311411;0.258758;0.276555;2.477032;0.713781;0.100000;0.100000;3.448763;0.109541;0.100000;0.275618;9
3.000000;9.000000;0.517096;0.515317;0.459470;0.580411;0.245379;0.270304;0.216513;0.281282;1.217270;0.774373;0.618384;1.303621;0.100000;0.272981;0.183844;1.228412;6
3.000000;10.000000;0.482658;0.560923;0.533338;0.519028;0.236302;0.224645;0.269219;0.276530;0.615063;0.997211;1.580195;0.425384;0.539749;1.393305;1.145049;0.623431;6
3.000000;10.000000;0.502893;0.564045;0.508346;0.558120;0.216462;0.280388;0.245304;0.262303;1.377570;1.153271;0.721495;0.269159;0.685981;0.424299;0.312150;0.538318;6
3.000000;9.000000;0.565830;0.487959;0.540991;0.510906;0.275483;0.284826;0.244688;0.208873;1.608333;0.330556;0.377778;0.452778;0.330556;0.663889;1.638889;0.891667;6
3.000000;10.000000;0.632578;1.000000;0.530973;1.000000;0.243857;0.354856;0.275912;0.288681;1.174512;1.084960;1.076923;0.404133;0.388060;0.508611;0.521240;0.680827;9
3.000000;7.000000;0.519690;0.565123;0.590107;0.499597;0.232292;0.239093;0.313362;0.224103;0.255556;0.855556;1.477778;1.344444;1.877778;0.100000;0.100000;0.211111;6
3.000000;6.000000;0.494980;0.540763;0.538817;0.500592;0.245068;0.235725;0.285230;0.252256;0.953488;1.069767;1.093023;0.813953;0.930233;0.930233;0.651163;0.279070;6
3.000000;7.000000;0.508010;0.537066;0.530548;0.507315;0.245736;0.243419;0.266196;0.257620;0.610000;0.220000;0.140000;0.860000;1.110000;0.820000;0.900000;0.880000;6
3.000000;10.000000;0.463177;0.579943;0.544905;0.530903;0.230683;0.226801;0.282497;0.260143;0.100000;0.100000;0.100000;1.143533;1.236593;1.225552;0.979495;0.518927;6
3.000000;8.000000;0.599044;1.000000;0.591557;1.000000;0.280161;0.276400;0.280772;0.320929;0.217021;0.361702;0.165957;2.302128;0.553191;0.246809;1.787234;1.234043;9
3.000000;11.000000;0.719952;1.000000;0.764145;1.000000;0.353570;0.291081;0.356125;0.296112;1.100437;0.831441;1.200873;0.756332;0.468996;0.827074;0.268996;0.180786;12
3.000000;9.000000;0.498911;0.587128;0.600032;0.472653;0.233979;0.252688;0.324718;0.220037;0.161290;0.824047;1.310850;1.322581;1.237537;0.929619;0.601173;0.826979;6
3.000000;9.000000;0.547418;0.520000;0.516888;0.542254;0.251857;0.265485;0.255079;0.248345;0.142857;0.729323;1.669173;0.154135;0.939850;0.921053;1.157895;0.943609;6
3.000000;9.000000;0.497586;0.587128;0.556371;0.520304;0.222591;0.246186;0.294088;0.266084;0.793911;1.292740;1.180328;0.426230;1.332553;0.255269;0.564403;0.400468;6
3.000000;8.000000;0.486650;0.570960;0.540858;0.532247;0.228795;0.244486;0.276083;0.258142;0.484848;0.127273;0.133333;1.636364;1.351515;0.878788;0.787879;0.727273;6
3.000000;9.000000;0.583793;1.000000;0.665023;1.000000;0.298682;0.263569;0.338962;0.280171;0.368286;1.199489;1.043478;0.797954;1.166240;0.703325;0.746803;0.948849;9
3.000000;9.000000;0.555319;0.527186;0.548493;0.529498;0.266562;0.262044;0.243266;0.248517;1.205776;1.509025;0.451264;0.418773;0.490975;0.469314;1.101083;0.541516;6
3.000000;9.000000;0.561857;0.515192;0.489266;0.594703;0.236214;0.308179;0.241651;0.253461;0.760234;0.988304;1.099415;1.070175;0.614035;0.766082;0.982456;1.289474;6
4.000000;8.000000;0.502776;0.525798;0.523563;0.524521;0.247339;0.247951;0.243039;0.260091;0.337553;0.565401;0.776371;2.189873;1.350211;0.561181;0.556962;0.628692;6
3.000000;9.000000;0.528289;0.561619;0.608661;0.455273;0.293296;0.225755;0.281566;0.221595;0.900293;1.246334;0.739003;0.636364;0.357771;0.715542;0.366569;0.178886;6
3.000000;9.000000;0.625140;1.000000;0.612156;1.000000;0.314678;0.304486;0.294619;0.264415;0.802521;0.716387;1.060924;1.006302;0.588235;0.718487;0.630252;0.544118;9
3.000000;9.000000;0.580305;0.492232;0.519190;0.550499;0.255055;0.289614;0.224744;0.242229;1.295039;0.817232;0.566580;0.383812;0.100000;0.281984;0.981723;0.584856;6
3.000000;8.000000;0.549871;0.525858;0.552434;0.530415;0.267727;0.252475;0.273812;0.229338;0.885167;1.186603;0.909091;0.617225;0.909091;1.038278;0.598086;0.540670;6
3.000000;7.000000;0.550594;0.517785;0.512162;0.544104;0.237521;0.277889;0.247034;0.237003;1.149425;0.942529;0.770115;0.724138;0.310345;0.482759;0.402299;0.804598;6
3.000000;8.000000;0.500981;0.543977;0.518835;0.528585;0.243613;0.239744;0.262040;0.268843;0.158228;0.575949;1.063291;1.348101;0.822785;0.626582;0.784810;0.100000;6
3.000000;10.000000;0.638181;1.000000;0.561825;1.000000;0.285415;0.317492;0.255039;0.297244;0.951563;1.046875;0.573438;0.539062;0.150000;0.578125;0.596875;0.373437;9
3.000000;7.000000;0.535848;0.512749;0.512257;0.523999;0.255765;0.258322;0.251243;0.237611;1.169014;1.295775;0.830986;0.450704;0.478873;0.478873;0.957747;0.690141;6
3.000000;8.000000;0.559383;0.537485;0.478513;0.584605;0.229544;0.287921;0.229568;0.269151;1.008734;0.855895;0.995633;1.087336;0.148472;0.397380;0.668122;0.733624;6
3.000000;7.000000;0.505575;0.560233;0.527350;0.518537;0.232836;0.243011;0.278829;0.243745;0.364583;0.416667;0.447917;2.281250;2.052083;1.093750;0.520833;0.322917;6
3.000000;8.000000;0.547536;0.555569;0.520353;0.532432;0.259163;0.259907;0.238986;0.248579;1.443662;0.816901;0.654930;0.598592;0.345070;0.781690;0.338028;1.345070;6
3.000000;8.000000;0.608886;1.000000;0.570369;1.000000;0.268120;0.321350;0.290932;0.305274;1.190909;1.200000;0.690909;0.531818;0.427273;0.286364;0.450000;1.286364;9
