(nosplit) ;(nosplit) ;(split1) ;(split1) ;(split2) ;(split2) ;(split3) ;(split3) ;(split4) ;(split4) ;(rect1) ;(rect2) ;(rect3) ;(rect4) ;(rect5) ;(rect6) ;(rect7) ;(rect8) ;(dc_q * dc_q) / 256.0f ;has_above ;mi_size_wide_log2(above) ;mi_size_high_log2(above) ;has_left ;mi_size_wide_log2(left) ;mi_size_high_log2(left) ;rate; dist; rdcost ;frame_num ;mi_row ;mi_col ;bsize ;particionado 
6.729824;6.685861;4.997212;4.969813;5.872118;5.826000;5.117994;5.081404;5.147494;5.117994;6.253829;6.212606;5.799093;5.768321;5.749393;5.717028;6.240276;6.196444;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;11.593417;8.859506;14.223492;7;24;80;6;1
7.669962;7.667158;6.701961;6.683361;5.713733;5.713733;6.566672;6.562444;5.758902;5.746203;7.014814;7.012115;6.938284;6.936343;7.329094;7.319202;6.428105;6.424869;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;12.364546;8.607582;14.510403;7;24;84;6;1
7.254178;7.254178;5.147494;5.135798;5.840641;5.840641;5.627621;5.598422;6.011267;5.996452;6.246107;6.246107;6.823286;6.815640;6.186209;6.163315;6.834109;6.834109;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;11.942289;8.705000;14.301847;7;28;80;6;1
7.510430;7.509335;6.070738;6.068426;6.066108;6.063785;6.400258;6.378426;5.743003;5.739793;6.818924;6.818924;6.816736;6.814543;6.941190;6.931472;6.677083;6.675823;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.337587;8.675393;14.517610;7;28;84;6;1
6.916715;6.900731;5.420535;5.402678;5.793014;5.739793;5.525453;5.442418;5.398163;5.370638;6.300786;6.297109;6.214608;6.159095;6.091310;6.091310;6.242223;6.188264;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;11.789011;8.888618;14.322688;7;24;88;6;1
7.962416;7.962416;5.888878;5.826000;7.069024;7.063048;6.102559;6.089045;6.434546;6.295266;7.369601;7.342779;7.062191;7.013916;6.665684;6.661855;7.588830;7.576097;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.526716;8.515792;14.590918;7;24;92;6;1
7.110696;7.105786;5.891644;5.877736;5.605802;5.605802;5.389072;5.356586;5.849325;5.602119;6.508769;6.499787;6.376727;6.359574;6.416732;6.413459;6.418365;6.357842;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.184768;8.658866;14.417606;7;28;88;6;1
7.382746;7.369601;5.361292;5.293305;5.666427;5.659482;5.814130;5.765191;6.390241;6.350886;6.272877;6.261492;6.859615;6.800170;6.489205;6.461468;6.857514;6.852242;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.379193;8.515792;14.489108;7;28;92;6;1
7.213032;7.213032;5.451038;5.446737;5.476463;5.463832;6.291569;6.291569;5.823046;5.820083;6.154858;6.154858;6.787845;6.787845;6.648984;6.648984;6.373320;6.369901;0.940983;0.000000;2.000000;2.000000;1.000000;1.000000;1.000000;11.801288;8.731174;14.243704;7;0;96;6;1
6.978214;6.978214;5.283204;5.278115;5.342334;5.293305;6.011267;6.011267;5.666427;5.634789;5.961005;5.950643;6.545350;6.542472;6.375025;6.373320;6.208590;6.208590;0.940983;0.000000;2.000000;2.000000;1.000000;2.000000;1.000000;11.439311;8.910451;14.197237;7;0;100;6;1
8.059592;8.051978;6.910751;6.853299;5.236442;5.225747;7.033506;7.021976;5.852202;5.852202;7.129298;7.114769;7.412764;7.410952;7.856319;7.842671;6.282267;6.276643;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;12.184185;8.644882;14.411633;7;4;96;6;1
6.682108;6.675823;4.912655;4.912655;5.049856;4.962845;5.411646;5.407172;5.620401;5.620401;5.673323;5.641907;6.230482;6.230482;5.883322;5.883322;6.082219;6.079933;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;11.290019;8.672657;13.991533;7;4;100;6;1
8.299037;8.297045;7.084227;7.080868;6.011267;5.996452;6.856462;6.842683;6.473891;6.386879;7.480992;7.471363;7.484931;7.483807;7.669495;7.669028;6.946014;6.935370;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.364298;8.571871;14.497897;7;8;96;6;1
7.264730;7.264730;5.697093;5.697093;5.863631;5.860786;6.086775;6.086775;5.717028;5.717028;6.532334;6.532334;6.610696;6.610696;6.609349;6.609349;6.484635;6.481577;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;12.066621;8.680841;14.358422;7;8;100;6;1
8.510169;8.494334;7.132498;7.038784;5.811141;5.799093;6.658011;6.656726;7.362010;7.312553;7.654917;7.635787;7.834392;7.821242;7.647309;7.607878;7.738052;7.723562;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.561177;8.518991;14.616280;7;12;96;6;1
7.679714;7.657283;6.156979;6.120297;5.950643;5.866468;6.565265;6.486161;5.820083;5.771441;6.749931;6.717805;7.119636;7.081708;7.122060;7.090910;6.658011;6.658011;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.147802;8.544225;14.349992;7;12;100;6;1
7.910591;7.894691;6.261492;6.261492;6.787845;6.769642;6.507277;6.507277;6.343881;6.284134;7.320527;7.304516;7.172425;7.144407;7.061334;7.059618;7.290975;7.267525;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.433375;8.691650;14.584592;7;16;96;6;1
8.693497;8.689296;7.098376;7.067320;5.416101;5.411646;7.033506;6.929517;6.877296;6.875232;7.314553;7.312553;7.760893;7.736307;8.353733;8.331827;7.215975;7.214504;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.588023;8.506132;14.631859;7;16;100;6;1
7.487734;7.479300;5.638355;5.564520;6.405229;6.385194;5.746203;5.713733;6.079933;6.068426;6.941190;6.904751;6.704414;6.704414;6.419995;6.364751;6.989335;6.989335;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.298451;8.613412;14.470045;7;20;96;6;1
7.934872;7.933080;6.361302;6.352629;6.439351;6.431331;6.302619;6.238325;6.576469;6.576469;7.091742;7.091742;7.349874;7.344073;7.070724;7.027315;7.158514;7.155396;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.506962;8.559678;14.590316;7;20;100;6;1
7.602901;7.560081;6.416732;6.287858;6.154858;6.120297;6.442540;6.338594;5.451038;5.420535;7.046647;6.979145;7.019297;6.963190;7.133296;7.018402;6.647688;6.641182;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.321934;8.675393;14.507799;7;24;96;6;1
7.932362;7.919356;6.269096;6.265301;6.700731;6.695799;6.270988;6.261492;6.725034;6.703188;7.221836;7.215240;7.307202;7.299798;6.932448;6.924613;7.437206;7.421177;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.543117;8.537975;14.609023;7;24;100;6;1
10.176259;10.093033;6.929517;6.892642;5.789960;5.783825;8.030410;7.988543;7.864804;7.704812;7.985484;7.985484;9.565495;9.558247;8.761394;8.637994;9.602856;8.801921;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;13.039023;8.658866;15.007987;7;28;96;6;1
13.390183;13.390151;10.879122;10.877085;11.488029;11.487813;12.257635;12.254663;11.796810;11.796622;12.113683;12.111416;13.009242;13.008764;12.547468;12.547361;12.476127;12.476119;0.940983;1.000000;1.000000;2.000000;0.000000;5.000000;5.000000;17.010115;12.703305;18.996004;7;32;0;15;1
7.308543;7.308543;5.988961;5.988961;5.743003;5.707110;6.104793;6.066108;5.641907;5.641907;6.541030;6.539586;6.620073;6.620073;6.774224;6.774224;6.400258;6.400258;0.940983;1.000000;1.000000;2.000000;0.000000;2.000000;2.000000;12.250190;8.565793;14.422016;7;32;0;6;1
7.104965;7.097549;5.645447;5.645447;5.743003;5.594711;5.556828;5.552959;5.720312;5.697093;6.434546;6.426488;6.428105;6.413459;6.336826;6.335054;6.442540;6.415097;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.124510;8.630700;14.370429;7;32;4;6;1
7.484369;7.484369;6.244167;6.177944;5.513429;5.513429;6.249975;6.204558;5.814130;5.814130;6.866933;6.861712;6.710523;6.708084;7.002156;6.990256;6.565265;6.563856;0.940983;1.000000;2.000000;2.000000;0.000000;2.000000;2.000000;12.370044;8.650499;14.529144;7;36;0;6;1
7.413970;7.348588;5.680172;5.662961;5.958425;5.777652;5.765191;5.743003;6.416732;6.180017;6.548219;6.514713;6.855409;6.729824;6.393591;6.386879;6.951772;6.793466;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.333872;8.568836;14.476912;7;36;4;6;1
6.807935;6.776507;5.433722;5.411646;5.288267;5.267858;5.529429;5.442418;5.416101;5.241747;6.045005;6.025866;6.104793;6.079933;6.173786;6.124683;6.063785;6.030685;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;11.822004;8.774158;14.275987;7;32;8;6;1
6.456769;6.436151;4.663439;4.663439;5.220356;4.795791;4.418840;4.406719;5.594711;5.590987;5.710427;5.517453;5.872118;5.863631;5.241747;5.241747;6.095825;6.056784;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;11.376246;8.705000;14.044326;7;32;12;6;1
7.341484;7.319865;5.739793;5.736572;5.342334;5.241747;6.408529;6.388561;6.089045;6.086775;6.192362;6.154858;6.961296;6.946976;6.816736;6.774224;6.447306;6.442540;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;12.324109;8.553525;14.465221;7;36;8;6;1
6.814543;6.813445;4.882802;4.820282;5.278115;5.278115;5.783825;5.697093;5.365976;5.347107;5.765191;5.765191;6.289716;6.274762;6.144186;6.098074;5.968708;5.968708;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;2.000000;11.525338;8.736329;14.122750;7;36;12;6;1
7.707512;7.700748;6.274762;6.274762;5.918894;5.831882;6.447306;6.447306;5.379897;5.375278;6.865891;6.836259;7.012115;7.012115;7.270313;7.269617;6.396930;6.350886;0.940983;1.000000;2.000000;2.000000;0.000000;2.000000;2.000000;12.448996;8.639234;14.576712;7;40;0;6;1
8.872347;8.829519;5.983936;5.983936;7.352441;7.277938;6.073044;6.068426;8.581482;8.542081;7.678326;7.637234;8.699182;8.684232;6.822197;6.822197;8.705828;8.636930;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;12.762062;8.686260;14.807614;7;40;4;6;1
8.094989;8.090096;7.093405;7.018402;6.257668;6.228511;6.456769;6.416732;6.364751;6.144186;7.539027;7.482682;7.243513;7.229839;7.543273;7.491087;7.057037;7.029088;0.940983;1.000000;1.000000;1.000000;0.000000;2.000000;2.000000;12.587396;8.598773;14.658215;7;44;0;6;1
8.416046;8.412055;5.978886;5.978886;7.621685;7.565275;6.154858;6.120297;6.811244;6.811244;7.918629;7.870166;7.261225;7.258412;6.851185;6.846943;8.170752;8.162517;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.577188;8.574896;14.643940;7;44;4;6;1
8.742255;8.742095;7.954021;7.923710;5.796058;5.783825;7.626083;7.606884;6.052089;5.955837;8.126223;8.083328;7.957528;7.954723;8.999990;8.971829;6.684612;6.673298;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;12.521223;8.518991;14.587989;7;40;8;6;1
7.133296;7.027315;6.218600;5.888878;5.765191;5.733341;5.537334;5.365976;5.332719;5.332719;6.709304;6.559615;6.175867;6.156979;6.679599;6.501290;6.261492;6.234411;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;12.165407;8.537975;14.358474;7;40;12;6;1
7.389564;7.389564;6.393591;6.385194;5.820083;5.811141;5.942800;5.942800;5.030438;5.030438;6.850126;6.850126;6.297109;6.297109;6.980076;6.979145;6.230482;6.228511;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;12.149894;8.525360;14.344060;7;44;8;6;1
7.664347;7.659172;5.666427;5.662961;5.771441;5.713733;5.288267;5.241747;7.284135;7.156177;6.350886;6.255750;7.311218;7.218910;6.190315;6.146329;7.607878;7.451822;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.283663;8.547335;14.436778;7;44;12;6;1
7.247793;7.217443;5.081404;5.043425;5.955837;5.953243;5.831882;5.826000;5.905362;5.905362;6.415097;6.415097;6.692084;6.684612;6.311735;6.259582;6.709304;6.692084;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;11.922091;8.715552;14.296366;7;32;16;6;1
7.336286;7.310550;5.497168;5.493062;5.075174;5.075174;5.690360;5.590987;5.840641;5.826000;5.998937;5.993961;7.032624;6.985642;6.306275;6.274762;6.803505;6.778785;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;11.870117;8.731174;14.277574;7;32;20;6;1
7.695758;7.695758;6.033086;5.950643;6.781058;6.758094;5.220356;5.220356;5.743003;5.707110;7.209340;7.207860;6.371612;6.371612;6.408529;6.364751;7.193686;7.179308;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;1.000000;12.188311;8.556606;14.379759;7;36;16;6;1
8.913012;8.908154;7.701653;7.632885;7.649693;7.649693;8.760767;8.657651;7.774015;7.525640;8.357259;8.356555;8.651549;8.560827;7.906916;7.895436;8.283999;8.278936;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;12.697841;8.518991;14.715487;7;36;20;6;1
8.348775;8.348775;5.549076;5.541264;7.915348;7.907284;6.161207;6.150603;6.470799;6.470799;8.041413;8.041413;7.020191;7.018402;6.735780;6.710523;8.126814;8.122965;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.453788;8.642062;14.580841;7;32;24;6;1
8.224163;8.223359;6.439351;6.383507;6.598509;6.546785;7.067320;7.053586;6.981935;6.912743;7.214504;7.214504;7.771489;7.769379;7.494430;7.467371;7.515345;7.451241;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;2.000000;12.476562;8.531688;14.560657;7;32;28;6;1
7.967627;7.937375;6.767343;6.756932;6.378426;6.298949;6.579251;6.549651;6.476973;6.418365;7.294377;7.273093;7.242798;7.198184;7.370231;7.351800;7.153834;7.074117;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;12.400693;8.653296;14.549908;7;36;24;6;1
8.084870;8.080856;7.376508;7.372746;7.150702;7.136483;5.976351;5.976351;6.622736;6.576469;7.572503;7.568379;7.114769;7.111512;6.878326;6.878326;7.690743;7.677401;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;12.336416;8.613412;14.494277;7;36;28;6;1
8.797700;8.797700;6.510258;6.496775;7.521318;7.501635;6.643790;6.643790;8.193124;8.106213;7.833204;7.833204;8.402679;8.370779;8.104402;8.101071;8.346168;8.344267;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;12.520127;8.601718;14.612456;7;40;16;6;1
8.755737;8.752265;7.575585;7.567863;7.647309;7.585281;7.534763;7.520776;6.306275;6.285998;8.276140;8.268476;7.791110;7.790696;8.248267;8.237743;7.929846;7.924434;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.540957;8.613412;14.630429;7;40;20;6;1
8.493720;8.485703;7.907284;7.824046;5.983936;5.981414;6.651572;6.606650;6.129050;6.124683;8.215007;8.203852;7.189168;7.183112;8.613775;8.533067;6.751101;6.751101;0.940983;1.000000;2.000000;1.000000;1.000000;1.000000;1.000000;12.504454;8.586905;14.597052;7;44;16;6;1
8.650675;8.648221;8.074026;8.071218;6.423247;6.408529;7.631917;7.629976;6.630683;6.630683;8.260752;8.260752;7.502186;7.484931;8.350194;8.350194;7.250636;7.248504;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;12.452824;8.664406;14.587800;7;44;20;6;1
7.872074;7.868254;6.342122;6.318968;6.224558;5.966147;6.639876;6.632002;6.614726;6.613384;6.977282;6.938284;7.343426;7.340836;7.192934;7.192182;7.148346;7.091742;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;12.370481;8.672657;14.537416;7;40;24;6;1
7.707063;7.706163;6.025866;6.006353;6.413459;6.413459;6.276643;6.276643;6.588926;6.588926;6.887553;6.874198;7.080868;7.079185;6.876265;6.869014;7.116394;7.116394;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;12.268648;8.686260;14.479064;7;40;28;6;1
7.776954;7.776954;6.447306;6.445720;6.470799;6.444131;6.253829;6.135565;6.418365;6.376727;7.123673;7.100852;6.993933;6.990256;7.021976;7.010312;7.131699;7.112328;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;12.444137;8.522181;14.535349;7;44;24;6;1
7.613325;7.592366;6.345636;6.137727;6.272877;6.232448;6.331502;6.214608;5.929589;5.929589;7.018402;7.002156;6.822197;6.794587;7.046647;6.885509;6.817831;6.810143;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;2.000000;12.463907;8.658866;14.593222;7;44;28;6;1
12.257635;12.254663;9.920394;9.917637;9.704183;9.704183;11.677965;11.624002;10.481084;10.477260;10.629199;10.628206;12.039191;12.028804;11.885392;11.873254;10.882978;10.881758;0.940983;1.000000;2.000000;1.000000;0.000000;4.000000;4.000000;15.498311;11.275899;17.504835;7;48;0;12;1
8.569596;8.555452;7.701653;7.627058;6.658011;6.639876;7.321188;7.271008;6.647688;6.647688;8.006034;7.991930;7.727975;7.713785;8.222285;8.159946;7.347944;7.339538;0.940983;1.000000;2.000000;1.000000;0.000000;2.000000;2.000000;12.539354;8.622093;14.632045;7;48;0;6;1
7.886081;7.872836;6.309918;6.306275;6.483108;6.483108;6.400258;6.361302;6.356108;6.350886;7.071573;7.071573;7.136483;7.126891;7.048387;7.029973;7.189168;7.174724;0.940983;1.000000;1.000000;2.000000;1.000000;2.000000;1.000000;12.504372;8.723394;14.641906;7;48;4;6;1
8.515992;8.515992;7.277248;7.267525;6.622736;6.602588;7.327123;7.227663;6.955593;6.951772;7.745003;7.736307;7.850103;7.833204;8.059277;8.048469;7.504942;7.490530;0.940983;1.000000;2.000000;1.000000;0.000000;2.000000;2.000000;12.653351;8.694335;14.733118;7;52;0;6;1
7.763871;7.760893;6.047372;6.045005;6.856462;6.840547;6.190315;6.082219;5.996452;5.976351;7.244227;7.232010;6.941190;6.885509;6.856462;6.834109;7.208601;7.208601;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.464518;8.702344;14.608562;7;52;4;6;1
6.864848;6.849066;5.605802;5.587249;4.969813;4.795791;5.513429;5.501258;5.407172;5.342334;6.098074;6.095825;6.284134;6.228511;6.249975;6.249975;5.902633;5.796058;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;2.000000;11.869390;8.613412;14.220111;7;48;8;6;1
8.178358;8.173575;5.613128;5.605802;8.422003;8.351375;6.545350;6.545350;6.363028;6.333280;8.412499;8.377932;7.090910;7.089243;6.810143;6.810143;7.839920;7.825245;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.431881;8.547335;14.534957;7;48;12;6;1
8.373553;8.350903;7.010312;6.956545;6.891626;6.891626;6.729824;6.726233;6.859615;6.852242;7.758760;7.713785;7.441907;7.441907;7.692113;7.661527;7.669028;7.653020;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;2.000000;12.552358;8.568836;14.624702;7;52;8;6;1
8.477412;8.468423;6.997596;6.931472;6.345636;6.335054;6.066108;5.894403;8.028781;7.961719;7.571474;7.568379;8.143227;8.085794;7.349874;7.319865;7.909122;7.893199;0.940983;1.000000;2.000000;2.000000;1.000000;2.000000;2.000000;12.550038;8.718173;14.670349;7;52;12;6;1
9.590966;9.583351;8.251403;8.246696;6.861712;6.858565;7.511525;7.452403;8.758727;8.740976;8.460835;8.460835;9.161675;9.136586;8.628735;8.620111;9.142276;9.046290;0.940983;1.000000;1.000000;2.000000;0.000000;2.000000;2.000000;13.085550;8.499640;15.012010;7;56;0;6;1
8.021913;8.017307;6.084499;6.084499;5.866468;5.826000;7.516433;7.501082;5.837730;5.802118;6.705639;6.700731;7.709757;7.693026;7.729296;7.728856;6.652863;6.629363;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;12.519934;8.607582;14.614168;7;56;4;6;1
9.083075;9.053102;7.158514;7.127694;7.346010;7.317876;7.053586;7.037906;7.075809;7.058758;8.280965;8.251664;8.035927;8.026497;7.996654;7.963112;7.977968;7.960324;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;2.000000;12.685606;8.506132;14.703089;7;56;8;6;1
8.592486;8.558910;6.525030;6.345636;7.310550;7.283448;6.385194;6.383507;6.177944;6.177944;7.685703;7.617268;7.057037;7.037906;7.388328;7.303170;8.220134;8.195333;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;12.710828;8.556606;14.734954;7;56;12;6;1
11.796810;11.796622;10.303840;10.303806;9.297618;9.294222;9.898877;9.898877;9.018089;9.010913;11.252300;11.251937;10.314073;10.313940;11.303759;11.303759;9.860423;9.860423;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;15.198329;11.243123;17.279308;7;48;16;12;1
8.096513;8.093462;5.641907;5.587249;5.509388;5.488938;7.143618;7.142828;7.193686;7.189168;6.240276;6.216606;7.926963;7.926602;7.356918;7.349231;7.364547;7.363914;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;12.356886;8.583917;14.497175;7;48;16;6;1
8.512583;8.511376;8.434464;8.424639;6.091310;6.091310;7.225482;7.163172;6.188264;6.188264;7.984803;7.984803;7.621685;7.616283;8.236686;8.222016;6.931472;6.930495;0.940983;1.000000;1.000000;2.000000;1.000000;1.000000;1.000000;12.535854;8.664406;14.643164;7;48;20;6;1
9.313799;9.313168;7.783224;7.783224;7.147559;7.136483;7.727535;7.727535;6.900731;6.894670;8.294049;8.287277;8.832295;8.823647;8.518592;8.517393;8.271804;8.270013;0.940983;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;12.909200;8.601718;14.894887;7;52;16;6;1
8.207129;8.206584;6.753438;6.680855;6.613384;6.608001;6.776507;6.776507;6.228511;6.222576;7.378384;7.348588;7.232010;7.231287;7.702105;7.699842;7.229114;7.229114;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;12.605667;8.547335;14.656151;7;52;20;6;1
8.232706;8.206310;6.079933;6.052089;6.698268;6.641182;6.633318;6.511745;6.555357;6.555357;7.262629;7.240650;7.434848;7.387090;7.059618;7.000334;7.574558;7.509883;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;12.667764;8.661640;14.733388;7;48;24;6;1
7.741534;7.717351;7.061334;6.979145;6.226537;6.163315;5.996452;5.948035;5.062595;5.056246;7.421177;7.349231;6.363028;6.318968;7.390182;7.324490;6.543912;6.487684;0.940983;1.000000;2.000000;1.000000;1.000000;2.000000;1.000000;12.285046;8.653296;14.476483;7;48;28;6;1
7.454720;7.454720;5.828946;5.828946;5.826000;5.814130;6.431331;6.431331;5.996452;5.996452;6.561031;6.561031;6.929517;6.929517;6.907755;6.907755;6.606650;6.602588;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;2.000000;12.456107;8.547335;14.551467;7;52;24;6;1
7.845808;7.839132;6.150603;6.139884;5.389072;5.375278;6.317165;6.206576;6.375025;6.267200;6.709304;6.628041;7.482119;7.478735;7.104965;7.100027;6.706862;6.635947;0.940983;1.000000;2.000000;2.000000;1.000000;1.000000;1.000000;12.268817;8.580919;14.439363;7;52;28;6;1
8.440312;8.437500;6.968851;6.859615;6.309918;6.309918;6.580639;6.575076;6.297109;6.280396;7.942362;7.939872;7.206378;7.195187;7.950502;7.929126;7.094235;7.081708;0.940983;1.000000;1.000000;1.000000;1.000000;2.000000;1.000000;12.779943;8.547335;14.783856;7;56;16;6;1
