x+=1,parameter,cqs,block,time,count
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_8X8,112.07,278098
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_8X16,87.1732,40482
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_16X8,74.0351,36800
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_16X16,296.572,114062
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_16X32,69.514,15850
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_32X16,45.5013,11706
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_32X32,331.192,45366
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_32X64,9.69698,1409
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_64X32,12.6556,1993
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_64X64,109.775,12480
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_64X128,5.0937,249
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_128X64,1.83437,79
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_128X128,51.4521,3360
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_4X16,10.5724,15600
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_16X4,6.11498,8486
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_8X32,44.8041,10909
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_32X8,19.595,5488
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_16X64,0.38234,74
BQMall_832x480_60,set_disable_prune_partitions_after_split,43,BLOCK_64X16,0.216681,34
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_4X4,20.5547,506560
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_4X8,6.08791,21008
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_8X4,5.74697,20779
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_8X8,105.202,278918
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_8X16,80.9632,34020
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_16X8,68.8852,31199
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_16X16,280.74,113556
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_16X32,67.3952,14315
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_32X16,59.5911,13405
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_32X32,347.327,45406
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_32X64,15.4205,2510
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_64X32,16.5692,2871
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_64X64,117.963,12480
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_64X128,31.6344,1047
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_128X64,18.9782,800
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_128X128,92.5531,3360
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_4X16,10.0501,13691
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_16X4,5.9661,8196
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_8X32,42.5064,9982
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_32X8,29.854,8401
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_16X64,0.663391,101
BQMall_832x480_60,set_disable_prune_partitions_before_search,43,BLOCK_64X16,0.263335,53
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_4X4,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_4X8,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_8X4,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_8X8,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_8X16,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_16X8,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_16X16,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_16X32,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_32X16,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_32X32,0.928416,240
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_32X64,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_64X32,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_64X64,7.28906,960
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_64X128,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_128X64,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_128X128,93.0205,3360
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_4X16,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_16X4,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_8X32,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_32X8,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_16X64,0,0
BQMall_832x480_60,set_minpartitionsize128,43,BLOCK_64X16,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_4X4,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_4X8,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_8X4,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_8X8,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_8X16,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_16X8,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_16X16,125.731,117472
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_16X32,76.9581,17769
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_32X16,52.836,13489
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_32X32,280.671,45670
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_32X64,8.82863,1279
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_64X32,10.6621,1729
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_64X64,103.224,12480
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_64X128,6.44861,305
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_128X64,2.38221,114
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_128X128,52.1821,3360
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_4X16,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_16X4,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_8X32,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_32X8,0,0
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_16X64,0.553498,90
BQMall_832x480_60,set_minpartitionsize16,43,BLOCK_64X16,0.336957,50
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_4X4,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_4X8,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_8X4,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_8X8,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_8X16,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_16X8,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_16X16,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_16X32,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_32X16,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_32X32,159.486,45856
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_32X64,13.2568,1889
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_64X32,16.4216,2409
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_64X64,115.552,12480
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_64X128,9.39468,448
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_128X64,4.7319,267
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_128X128,57.4587,3360
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_4X16,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_16X4,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_8X32,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_32X8,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_16X64,0,0
BQMall_832x480_60,set_minpartitionsize32,43,BLOCK_64X16,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_4X4,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_4X8,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_8X4,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_8X8,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_8X16,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_16X8,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_16X16,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_16X32,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_32X16,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_32X32,12.535,3118
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_32X64,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_64X32,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_64X64,85.8497,12480
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_64X128,12.312,610
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_128X64,5.35847,399
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_128X128,58.8966,3360
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_4X16,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_16X4,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_8X32,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_32X8,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_16X64,0,0
BQMall_832x480_60,set_minpartitionsize64,43,BLOCK_64X16,0,0
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_4X4,0,0
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_4X8,0,0
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_8X4,0,0
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_8X8,90.3169,285178
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_8X16,82.4101,33553
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_16X8,69.9788,30413
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_16X16,270.334,115264
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_16X32,59.8395,14019
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_32X16,39.5728,10181
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_32X32,303.062,46012
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_32X64,7.14204,1081
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_64X32,9.17987,1532
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_64X64,101.862,12480
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_64X128,5.15872,257
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_128X64,1.74732,81
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_128X128,50.3568,3360
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_4X16,0,0
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_16X4,0,0
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_8X32,36.3776,8914
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_32X8,18.5448,5353
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_16X64,0.485624,69
BQMall_832x480_60,set_minpartitionsize8,43,BLOCK_64X16,0.194281,28
BQMall_832x480_60,orig,32,BLOCK_4X4,36.7839,667236
BQMall_832x480_60,orig,32,BLOCK_4X8,11.763,29782
BQMall_832x480_60,orig,32,BLOCK_8X4,11.3593,29745
BQMall_832x480_60,orig,32,BLOCK_8X8,217.179,302272
BQMall_832x480_60,orig,32,BLOCK_8X16,160.843,44993
BQMall_832x480_60,orig,32,BLOCK_16X8,137.32,40608
BQMall_832x480_60,orig,32,BLOCK_16X16,534.448,124842
BQMall_832x480_60,orig,32,BLOCK_16X32,78.1886,14747
BQMall_832x480_60,orig,32,BLOCK_32X16,56.5734,11746
BQMall_832x480_60,orig,32,BLOCK_32X32,382.741,40092
BQMall_832x480_60,orig,32,BLOCK_32X64,11.1541,1169
BQMall_832x480_60,orig,32,BLOCK_64X32,13.8573,1587
BQMall_832x480_60,orig,32,BLOCK_64X64,74.0806,11416
BQMall_832x480_60,orig,32,BLOCK_64X128,1.92789,134
BQMall_832x480_60,orig,32,BLOCK_128X64,0.157127,24
BQMall_832x480_60,orig,32,BLOCK_128X128,51.7417,3528
BQMall_832x480_60,orig,32,BLOCK_4X16,17.8872,17768
BQMall_832x480_60,orig,32,BLOCK_16X4,11.1051,11386
BQMall_832x480_60,orig,32,BLOCK_8X32,50.6801,9497
BQMall_832x480_60,orig,32,BLOCK_32X8,27.2267,5731
BQMall_832x480_60,orig,32,BLOCK_16X64,0.493054,91
BQMall_832x480_60,orig,32,BLOCK_64X16,0.400624,70
BQMall_832x480_60,all_disable,32,BLOCK_4X4,56.8777,1611972
BQMall_832x480_60,all_disable,32,BLOCK_4X8,28.5887,166781
BQMall_832x480_60,all_disable,32,BLOCK_8X4,26.9421,170036
BQMall_832x480_60,all_disable,32,BLOCK_8X8,285.08,673900
BQMall_832x480_60,all_disable,32,BLOCK_8X16,202.234,85870
BQMall_832x480_60,all_disable,32,BLOCK_16X8,174.638,83006
BQMall_832x480_60,all_disable,32,BLOCK_16X16,696.22,195200
BQMall_832x480_60,all_disable,32,BLOCK_16X32,161.261,28124
BQMall_832x480_60,all_disable,32,BLOCK_32X16,148.442,26548
BQMall_832x480_60,all_disable,32,BLOCK_32X32,733.035,49140
BQMall_832x480_60,all_disable,32,BLOCK_32X64,51.3316,5579
BQMall_832x480_60,all_disable,32,BLOCK_64X32,53.8191,6320
BQMall_832x480_60,all_disable,32,BLOCK_64X64,252.687,13104
BQMall_832x480_60,all_disable,32,BLOCK_64X128,32.7299,984
BQMall_832x480_60,all_disable,32,BLOCK_128X64,18.5058,781
BQMall_832x480_60,all_disable,32,BLOCK_128X128,101.13,3528
BQMall_832x480_60,all_disable,32,BLOCK_4X16,36.948,69392
BQMall_832x480_60,all_disable,32,BLOCK_16X4,33.8679,69392
BQMall_832x480_60,all_disable,32,BLOCK_8X32,116.231,24474
BQMall_832x480_60,all_disable,32,BLOCK_32X8,96.6162,24474
BQMall_832x480_60,all_disable,32,BLOCK_16X64,32.9743,5401
BQMall_832x480_60,all_disable,32,BLOCK_64X16,28.0712,5401
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_4X4,37.2137,667236
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_4X8,11.8385,29782
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_8X4,11.3936,29745
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_8X8,214.002,302272
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_8X16,157.92,44993
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_16X8,134.233,40608
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_16X16,527.512,124842
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_16X32,78.4065,14747
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_32X16,56.4638,11746
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_32X32,382.957,40092
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_32X64,11.2923,1169
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_64X32,14.0909,1587
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_64X64,74.1724,11416
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_64X128,1.91552,134
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_128X64,0.160254,24
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_128X128,52.4048,3528
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_4X16,17.86,17768
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_16X4,11.0833,11386
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_8X32,50.0772,9497
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_32X8,26.7488,5731
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_16X64,0.488192,91
BQMall_832x480_60,set_disable_av1_ml_prune_rect_partition,32,BLOCK_64X16,0.392957,70
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_4X4,51.9852,1298456
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_4X8,12.9012,35114
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_8X4,12.4548,36068
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_8X8,242.168,463698
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_8X16,167.859,52356
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_16X8,143.123,47780
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_16X16,547.429,128354
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_16X32,79.852,16009
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_32X16,56.9771,12669
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_32X32,412.376,49132
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_32X64,12.3001,1581
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_64X32,14.8388,2126
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_64X64,86.4743,13104
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_64X128,1.98019,137
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_128X64,0.16019,24
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_128X128,52.412,3528
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_4X16,18.4832,19560
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_16X4,11.443,12572
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_8X32,56.1454,13337
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_32X8,27.2689,5760
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_16X64,0.518613,78
BQMall_832x480_60,set_disable_prune_partitions_after_none,32,BLOCK_64X16,0.447544,55
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_4X4,37.38,667372
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_4X8,22.1199,74984
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_8X4,20.9909,74895
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_8X8,237.051,301604
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_8X16,170.342,51592
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_16X8,147.027,47364
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_16X16,554.086,123554
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_16X32,97.2222,17391
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_32X16,69.2151,13577
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_32X32,429.291,39916
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_32X64,14.0702,1346
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_64X32,17.0527,1901
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_64X64,78.8928,11344
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_64X128,1.95675,135
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_128X64,0.159523,24
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_128X128,52.9019,3528
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_4X16,19.1111,20123
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_16X4,11.7176,12110
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_8X32,64.8711,11435
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_32X8,28.3213,5991
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_16X64,0.483586,74
BQMall_832x480_60,set_disable_prune_partitions_after_split,32,BLOCK_64X16,0.319067,63
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_4X4,37.3457,683024
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_4X8,11.8898,30114
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_8X4,11.434,30112
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_8X8,215.023,314096
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_8X16,157.831,45141
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_16X8,135.219,41142
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_16X16,532.804,136876
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_16X32,99.6913,16077
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_32X16,88.8376,14441
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_32X32,487.099,39972
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_32X64,16.2089,1632
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_64X32,17.2171,1877
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_64X64,114.099,11336
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_64X128,31.728,755
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_128X64,17.5688,507
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_128X128,98.0321,3528
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_4X16,18.0371,17920
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_16X4,11.1371,11493
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_8X32,64.1572,11704
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_32X8,47.8248,10330
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_16X64,1.05183,137
BQMall_832x480_60,set_disable_prune_partitions_before_search,32,BLOCK_64X16,0.412152,71
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_4X4,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_4X8,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_8X4,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_8X8,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_8X16,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_16X8,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_16X16,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_16X32,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_32X16,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_32X32,1.3377,252
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_32X64,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_64X32,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_64X64,7.6826,1008
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_64X128,0,0
BQMall_832x480_60,set_minpartitionsize128,32,BLOCK_128X64,0,0
