sequencia;parameter;cqs;n_frame;frame_type;av1_encode_strategy_time;av1_get_second_pass_params_time;denoise_and_encode_time;apply_filtering_time;av1_tpl_setup_stats_time;encode_frame_to_data_rate_time;encode_with_recode_loop_time;loop_filter_time;cdef_time;loop_restoration_time;av1_pack_bitstream_final_time;av1_encode_frame_time;av1_compute_global_motion_time;av1_setup_motion_field_time;encode_sb_row_time;rd_pick_partition_time;av1_prune_partitions_time;none_partition_search_time;split_partition_search_time;rectangular_partition_search_time;ab_partitions_search_time;rd_pick_4partition_time;encode_sb_time;rd_pick_sb_modes_time;av1_rd_pick_intra_mode_sb_time;av1_rd_pick_inter_mode_sb_time;set_params_rd_pick_inter_mode_time;skip_inter_mode_time;handle_inter_mode_time;evaluate_motion_mode_for_winner_candidates_time;do_tx_search_time;handle_intra_mode_time;refine_winner_mode_tx_time;av1_search_palette_mode_time;handle_newmv_time;compound_type_rd_time;interpolation_filter_search_time;motion_mode_rd_time;
Campfire_3840x2160_30fps_10bit_420;all_disable;20;30;INTER_FRAME;     25948143523 ;              84 ;     25948143314 ;        18922175 ;       512550849 ;     25416606064 ;     25239751024 ;        14100970 ;        65014790 ;        89328673 ;         8368393 ;     25228680961 ;        23195695 ;           81601 ;     25215825577 ;     25200944317 ;          349777 ;     13305123097 ;      3661785243 ;      8032396838 ;      1215756983 ;      2529296439 ;        54636629 ;     24842574612 ;       108190301 ;     24730743127 ;        91192352 ;        68460943 ;     18185943628 ;          263392 ;      4095258183 ;      2196071557 ;          580678 ;               0 ;      1981047159 ;      6813836898 ;       451720518 ;      2767646252 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_av1_ml_prune_rect_partition;20;30;INTER_FRAME;     17367494036 ;              84 ;     17367493823 ;        20100177 ;       553425531 ;     16793903773 ;     16597495432 ;        16010620 ;        74089642 ;        97087822 ;         9198382 ;     16586467808 ;        24563398 ;           88452 ;     16572089767 ;     16556872748 ;       318603371 ;     10565356563 ;      1810024098 ;      4117225210 ;      1107429163 ;       321620763 ;        61858226 ;     15920797019 ;       117386074 ;     15801160814 ;        62792441 ;        48090975 ;     11872829318 ;          167333 ;      2416702680 ;      1333157512 ;          468228 ;               0 ;      1256801136 ;      4626045369 ;       336726662 ;      1874810673 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_after_none;20;30;INTER_FRAME;     15616338427 ;              89 ;     15616338217 ;        17733963 ;       484415368 ;     15114129278 ;     14935775460 ;        14354831 ;        66037157 ;        89272758 ;         8668707 ;     14925534434 ;        23173516 ;           84550 ;     14911820590 ;     14897799134 ;       286609663 ;      9544782623 ;      1617047048 ;      3666349150 ;      1000680951 ;       276718731 ;        55975558 ;     14323510520 ;        96300693 ;     14225326924 ;        58697768 ;        45070538 ;     10700663553 ;          173250 ;      2160027618 ;      1198327289 ;          443191 ;               0 ;      1127846379 ;      4121502283 ;       301803541 ;      1677031637 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_after_split;20;30;INTER_FRAME;     16423339805 ;              86 ;     16423339589 ;        17611766 ;       489955673 ;     15915711578 ;     15732019405 ;        14995307 ;        69434426 ;        90150256 ;         9091667 ;     15721790726 ;        23933392 ;           86820 ;     15707299051 ;     15693094545 ;       297970618 ;     10031970138 ;      1713208282 ;      3892833548 ;      1050729734 ;       299915697 ;        57710497 ;     15096525452 ;        96377864 ;     14998172145 ;        59687780 ;        46663164 ;     11288777107 ;          159986 ;      2276628886 ;      1262458169 ;          373022 ;               0 ;      1173255393 ;      4387430266 ;       320199099 ;      1783647888 ;
Campfire_3840x2160_30fps_10bit_420;set_disable_prune_partitions_before_search;20;30;INTER_FRAME;     25145632171 ;              96 ;     25145631959 ;        18826185 ;       503762824 ;     24622977740 ;     24447373013 ;        13591932 ;        64216520 ;        89344069 ;         8431034 ;     24436429591 ;        22825882 ;           82696 ;     24423805879 ;     24409057102 ;          400954 ;     13317812682 ;      3454326618 ;      7625606005 ;      1254196268 ;      2080429428 ;        54292035 ;     23960660343 ;       103786255 ;     23853925532 ;        86754781 ;        65527852 ;     17550907084 ;          240081 ;      3962948100 ;      2098512130 ;          548142 ;               0 ;      1868188855 ;      6545769406 ;       429306100 ;      2659873505 ;
MarketPlace_1920x1080_60fps_10bit_420;orig;55;59;INTER_FRAME;     18460634272 ;             121 ;     18460633962 ;        12520126 ;       194880648 ;     18253220591 ;     18179521638 ;        10933043 ;        22611799 ;        38490662 ;         1652129 ;     18176436156 ;        32823169 ;           38764 ;     18146161944 ;     18141192304 ;        75790303 ;      7812030946 ;      3097269923 ;      4342366612 ;      3585807339 ;      2236349775 ;        21160203 ;     17750659996 ;        75418960 ;     17671716442 ;        87052332 ;        78709286 ;     13427718156 ;          345456 ;      2309945284 ;      1648754589 ;          775665 ;               0 ;      2347577570 ;      5238472887 ;       478927318 ;      2047017370 ;
MarketPlace_1920x1080_60fps_10bit_420;all_disable;55;59;INTER_FRAME;     20582083957 ;             147 ;     20582083624 ;        11918199 ;       186963100 ;     20383189327 ;     20307540794 ;        10991452 ;        22340083 ;        40676874 ;         1628983 ;     20304654201 ;        32545064 ;           38655 ;     20274457914 ;     20269707132 ;          475530 ;      7811932479 ;      3758787033 ;      7565760696 ;      2260912223 ;      2562834744 ;        20824979 ;     19955970480 ;        70486079 ;     19881320611 ;        92842422 ;        84364782 ;     15269696495 ;          364989 ;      2493779832 ;      1813738760 ;          813616 ;               0 ;      2515159558 ;      6075693940 ;       531893944 ;      2168460516 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_av1_ml_prune_rect_partition;55;59;INTER_FRAME;     18619763459 ;             138 ;     18619763106 ;        12154430 ;       192798418 ;     18414797218 ;     18339906078 ;        11112170 ;        22512468 ;        39629204 ;         1625972 ;     18336806532 ;        32491034 ;           38827 ;     18306877081 ;     18301909876 ;        75749499 ;      7852535215 ;      3147215185 ;      4461818615 ;      3590585981 ;      2248503754 ;        21031072 ;     17918848795 ;        76039545 ;     17839012531 ;        89213002 ;        80132389 ;     13560008146 ;          392758 ;      2328698343 ;      1661155944 ;          687830 ;               0 ;      2358729721 ;      5321434747 ;       488200928 ;      2066789508 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_after_none;55;59;INTER_FRAME;     18502880758 ;             141 ;     18502880431 ;        12492206 ;       196358951 ;     18294016914 ;     18220379654 ;        10970293 ;        22537689 ;        38484698 ;         1633295 ;     18217292388 ;        32474626 ;           38702 ;     18187365770 ;     18182399653 ;        76327141 ;      7833981526 ;      3101900122 ;      4345825220 ;      3595045000 ;      2242326991 ;        21124324 ;     17789814870 ;        76741776 ;     17709574283 ;        87036687 ;        78462612 ;     13454808994 ;          348412 ;      2314479783 ;      1655801168 ;          764072 ;               0 ;      2343251853 ;      5247293578 ;       484594732 ;      2056061258 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_after_split;55;59;INTER_FRAME;     18610411372 ;             134 ;     18610411056 ;        12038806 ;       194008324 ;     18404351427 ;     18329864856 ;        11115714 ;        22460005 ;        39277616 ;         1621998 ;     18326777878 ;        32375154 ;           38639 ;     18296950732 ;     18291987763 ;        75861579 ;      7858299195 ;      3142467081 ;      4432800486 ;      3601088474 ;      2250601778 ;        21232045 ;     17910621309 ;        74028931 ;     17832746115 ;        87952151 ;        80565866 ;     13535868228 ;          357887 ;      2343436506 ;      1662055096 ;          767704 ;               0 ;      2374828871 ;      5284244098 ;       489962473 ;      2078182682 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_before_search;55;59;INTER_FRAME;     20199306093 ;             142 ;     20199305758 ;        12179380 ;       194626269 ;     19992487577 ;     19918473123 ;        10904980 ;        22331135 ;        39137427 ;         1629540 ;     19915355701 ;        32459183 ;           38561 ;     19885475239 ;     19880490276 ;          464107 ;      7789903479 ;      3621514650 ;      7405411982 ;      2268451071 ;      2326718848 ;        21185206 ;     19558561977 ;        75785867 ;     19479045518 ;        89602305 ;        80064800 ;     15019188795 ;          347530 ;      2454653353 ;      1714320254 ;          725715 ;               0 ;      2436300813 ;      6008337554 ;       517167445 ;      2115812203 ;
MarketPlace_1920x1080_60fps_10bit_420;orig;43;59;INTER_FRAME;     21049164030 ;             140 ;     21049163696 ;        11941459 ;       190418772 ;     20846790710 ;     20768310887 ;        11386389 ;        25244874 ;        39399728 ;         2437632 ;     20765412020 ;        32735153 ;           40291 ;     20734978422 ;     20730221145 ;        81979964 ;     10199222484 ;      3222145953 ;      5972350692 ;      2701545622 ;      1671956858 ;        29951009 ;     20297231773 ;        41150513 ;     20252337199 ;        89096017 ;        81600260 ;     15229472943 ;          369991 ;      2822258090 ;      1903987311 ;          838104 ;               0 ;      2627104028 ;      5256643755 ;       521228424 ;      2371776960 ;
MarketPlace_1920x1080_60fps_10bit_420;all_disable;43;59;INTER_FRAME;     24863505837 ;             148 ;     24863505494 ;        12037818 ;       197739647 ;     24653715605 ;     24574776782 ;        11241274 ;        25299687 ;        39952078 ;         2434348 ;     24571680922 ;        32497826 ;           40099 ;     24541680006 ;     24536716550 ;          555451 ;     10114891005 ;      4438934730 ;      9624365049 ;      1453730344 ;      3262490727 ;        29723593 ;     24183472225 ;        44943783 ;     24133800637 ;        97543037 ;        89282552 ;     18024311486 ;          409868 ;      3435839966 ;      2351201075 ;          869455 ;               0 ;      2917723287 ;      6172672448 ;       578884509 ;      2584644327 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_av1_ml_prune_rect_partition;43;59;INTER_FRAME;     20925612710 ;             136 ;     20925612383 ;        11891981 ;       195195623 ;     20718512439 ;     20640143218 ;        11421338 ;        25109396 ;        39377090 ;         2450023 ;     20637094276 ;        32831198 ;           40463 ;     20606707718 ;     20601797991 ;        81918438 ;     10134107627 ;      3212541757 ;      5960326646 ;      2664563880 ;      1675430162 ;        29962699 ;     20185245675 ;        41566384 ;     20139856183 ;        88752716 ;        81284717 ;     15276909399 ;          374206 ;      2667639014 ;      1896619209 ;          886367 ;               0 ;      2658993845 ;      4940608138 ;       513155403 ;      2357494148 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_after_none;43;59;INTER_FRAME;     21083509762 ;             130 ;     21083509452 ;        11866586 ;       192050867 ;     20879579828 ;     20800624990 ;        11507086 ;        25328485 ;        39679589 ;         2428339 ;     20797539758 ;        32721815 ;           40273 ;     20767292149 ;     20762336717 ;        82275714 ;     10219266904 ;      3225913362 ;      5970183263 ;      2706372000 ;      1678421507 ;        31317205 ;     20321542133 ;        43709682 ;     20274054520 ;        89605623 ;        80495025 ;     15233654126 ;          365841 ;      2827812542 ;      1917208383 ;          840853 ;               0 ;      2628190585 ;      5253180307 ;       521781127 ;      2380548649 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_after_split;43;59;INTER_FRAME;     20984001394 ;             146 ;     20984001058 ;        11861742 ;       192525614 ;     20779601515 ;     20700731494 ;        11398929 ;        25355187 ;        39645521 ;         2459201 ;     20697621977 ;        32855782 ;           40324 ;     20667268167 ;     20662281180 ;        82066311 ;     10193234689 ;      3210550957 ;      5937462194 ;      2681389507 ;      1683025897 ;        30031638 ;     20245172150 ;        43633078 ;     20197786239 ;        88150746 ;        81494826 ;     15301023068 ;          365796 ;      2672789301 ;      1927609715 ;          771882 ;               0 ;      2639258243 ;      4976406955 ;       510108571 ;      2355449106 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_before_search;43;59;INTER_FRAME;     24252451675 ;             135 ;     24252451347 ;        11937515 ;       195463754 ;     24045037150 ;     23966111006 ;        11399304 ;        25301261 ;        39793433 ;         2421046 ;     23963057900 ;        32639803 ;           40183 ;     23932869122 ;     23927946400 ;          549598 ;     10199658478 ;      4193784655 ;      9272566709 ;      1485297082 ;      2864915607 ;        30114585 ;     23561120747 ;        43739590 ;     23513494503 ;        95516437 ;        84387575 ;     17437259755 ;          373621 ;      3569397507 ;      2197793531 ;          847867 ;               0 ;      2787792438 ;      6290507547 ;       572268376 ;      2528734297 ;
MarketPlace_1920x1080_60fps_10bit_420;orig;32;60;INTER_FRAME;     11621072382 ;             150 ;     11621072050 ;        11542984 ;       188499773 ;     11421013772 ;     11339028978 ;        11536702 ;        27470771 ;        39166712 ;         3799153 ;     11335913494 ;        33927314 ;           43189 ;     11304359650 ;     11299334147 ;       134391165 ;      6785049595 ;      1431928732 ;      3522611346 ;       324269638 ;       434162142 ;        37402555 ;     10873710578 ;        42829302 ;     10828069234 ;        60909694 ;        60402741 ;      8560794165 ;          277400 ;      1190770166 ;       860821180 ;          592914 ;               0 ;      1749428945 ;      2870499173 ;       377901649 ;      1687303212 ;
MarketPlace_1920x1080_60fps_10bit_420;all_disable;32;60;INTER_FRAME;     23975001439 ;             145 ;     23975001117 ;        11441571 ;       190389740 ;     23773152726 ;     23691614874 ;        11155023 ;        27160234 ;        39566392 ;         3644637 ;     23688554336 ;        33069072 ;           42419 ;     23657813013 ;     23652864434 ;          678906 ;     10838522255 ;      4081547818 ;      9325650687 ;       563776669 ;      2830101696 ;        41303576 ;     23273625868 ;        43590545 ;     23225378870 ;       100188822 ;        93210239 ;     17938596726 ;          427126 ;      3376914341 ;      1574615487 ;          873232 ;               0 ;      2809334421 ;      6745771779 ;       648097773 ;      2950567714 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_av1_ml_prune_rect_partition;32;60;INTER_FRAME;     11502200878 ;             139 ;     11502200537 ;        11661409 ;       192469033 ;     11298054410 ;     11215724622 ;        11469467 ;        27078529 ;        40081331 ;         3689090 ;     11212626281 ;        33365580 ;           42371 ;     11181620570 ;     11176637440 ;       134723143 ;      6686867133 ;      1429153313 ;      3514174123 ;       319749511 ;       437993123 ;        37205834 ;     10760368087 ;        42695067 ;     10714824259 ;        62295444 ;        60506614 ;      8458857678 ;          292008 ;      1184838544 ;       854149804 ;          553971 ;               0 ;      1752946317 ;      2801283355 ;       374926065 ;      1670066333 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_after_none;32;60;INTER_FRAME;     11608802449 ;             146 ;     11608802099 ;        11567487 ;       192903958 ;     11404314117 ;     11320761206 ;        11396350 ;        27067979 ;        41373444 ;         3703691 ;     11317679497 ;        33185866 ;           42840 ;     11286832682 ;     11281852223 ;       134954346 ;      6769344379 ;      1432020075 ;      3520832927 ;       324194060 ;       433349903 ;        37275722 ;     10855969408 ;        42284204 ;     10810923055 ;        60403834 ;        60646326 ;      8556833650 ;          301832 ;      1184345812 ;       853369579 ;          672915 ;               0 ;      1777516947 ;      2856653637 ;       379049289 ;      1678565258 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_after_split;32;60;INTER_FRAME;     11616935581 ;             153 ;     11616935218 ;        11727256 ;       193125696 ;     11412066388 ;     11329927557 ;        11614225 ;        26941388 ;        39880335 ;         3691315 ;     11326813454 ;        33215206 ;           42558 ;     11295961917 ;     11290957413 ;       137043434 ;      6748258354 ;      1445107488 ;      3561232052 ;       320449116 ;       440593963 ;        37773701 ;     10873943776 ;        42964093 ;     10828024770 ;        62290874 ;        61544127 ;      8554011938 ;          280836 ;      1191761742 ;       861977658 ;          630836 ;               0 ;      1783123929 ;      2836953920 ;       381275306 ;      1675860814 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_before_search;32;60;INTER_FRAME;     22971457165 ;             150 ;     22971456824 ;        11651809 ;       194343444 ;     22765446380 ;     22684102377 ;        11277067 ;        26965203 ;        39447184 ;         3643210 ;     22680964842 ;        33094524 ;           42125 ;     22650272149 ;     22645256066 ;          561673 ;     10744661027 ;      3766822554 ;      8839106179 ;       604760859 ;      2337866784 ;        40939802 ;     22255257598 ;        42591870 ;     22208586016 ;        93497852 ;        88083105 ;     17268381739 ;          397590 ;      3170308219 ;      1449353781 ;          847345 ;               0 ;      2737255632 ;      6437038416 ;       625355334 ;      2819458508 ;
MarketPlace_1920x1080_60fps_10bit_420;orig;20;60;INTER_FRAME;      9044052154 ;             150 ;      9044051795 ;        11137760 ;       189032113 ;      8843866272 ;      8759862254 ;         9371028 ;        29257004 ;        40127398 ;         5235815 ;      8756740594 ;        33774437 ;           43317 ;      8725317720 ;      8720286621 ;       129638636 ;      5166094225 ;      1120832154 ;      2699178220 ;       271194683 ;       342885345 ;        47564135 ;      8272486002 ;        41610831 ;      8227917456 ;        58413148 ;        61638602 ;      6218554258 ;          291157 ;       810518121 ;       983115879 ;          697210 ;               0 ;      1487444316 ;      1952382108 ;       323214282 ;      1513315726 ;
MarketPlace_1920x1080_60fps_10bit_420;all_disable;20;60;INTER_FRAME;     18339175831 ;             152 ;     18339175478 ;        11089799 ;       193312302 ;     18134757852 ;     18049425204 ;         9251452 ;        29766881 ;        41014770 ;         5286797 ;     18046288437 ;        34241383 ;           43245 ;     18014413465 ;     18009338026 ;          607674 ;      8054637192 ;      3183521525 ;      6875894258 ;       406708330 ;      2568817837 ;        49671243 ;     17609801296 ;        43042368 ;     17561948937 ;        94072893 ;        93199835 ;     13024774130 ;          438496 ;      2316842200 ;      1891061939 ;          856377 ;               0 ;      2355650760 ;      5253992695 ;       551368555 ;      2722466072 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_av1_ml_prune_rect_partition;20;60;INTER_FRAME;      9217904048 ;             166 ;      9217903695 ;        11222772 ;       188575258 ;      9018088851 ;      8933124577 ;         9514992 ;        29669194 ;        40467943 ;         5299266 ;      8930049923 ;        34178043 ;           43762 ;      8898158831 ;      8893148536 ;       130790792 ;      5287525347 ;      1137180654 ;      2752122601 ;       278355275 ;       349386224 ;        47200436 ;      8456501285 ;        41963398 ;      8411363448 ;        60915466 ;        63024876 ;      6355269584 ;          300831 ;       828017079 ;      1005445311 ;          642412 ;               0 ;      1499786459 ;      2010934420 ;       326266262 ;      1543066177 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_after_none;20;60;INTER_FRAME;      9096524693 ;             141 ;      9096524334 ;        11097214 ;       190329892 ;      8895080814 ;      8810588724 ;         9453432 ;        29486346 ;        40319621 ;         5219607 ;      8807406558 ;        33600675 ;           43110 ;      8776206887 ;      8771114867 ;       130644803 ;      5209259663 ;      1120793432 ;      2701191040 ;       274432700 ;       343835770 ;        47197176 ;      8318862224 ;        41594318 ;      8274259988 ;        59527569 ;        63327744 ;      6247564819 ;          305659 ;       813959112 ;       992215345 ;          686220 ;               0 ;      1478097867 ;      1967665687 ;       327826686 ;      1517477188 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_after_split;20;60;INTER_FRAME;      9091870303 ;             141 ;      9091869963 ;        11136532 ;       194997521 ;      8885720419 ;      8802358229 ;         9390672 ;        29351528 ;        39343963 ;         5263300 ;      8798033033 ;        33839870 ;           43494 ;      8767737595 ;      8761483207 ;       128584092 ;      5196778611 ;      1125224534 ;      2722409657 ;       272976995 ;       346795275 ;        46705399 ;      8335492768 ;        45694513 ;      8286737735 ;        57560769 ;        61557985 ;      6260185998 ;          284596 ;       819408182 ;       993021298 ;          641119 ;               0 ;      1479043257 ;      1972800772 ;       324028920 ;      1527580627 ;
MarketPlace_1920x1080_60fps_10bit_420;set_disable_prune_partitions_before_search;20;60;INTER_FRAME;     17419606289 ;             159 ;     17419605928 ;        11013486 ;       188016609 ;     17220559624 ;     17136210739 ;         9284193 ;        29408522 ;        40459468 ;         5183707 ;     17133087754 ;        33601816 ;           42823 ;     17101839389 ;     17096801899 ;          658213 ;      8037421679 ;      2883429566 ;      6378364927 ;       497830890 ;      2056611976 ;        49356607 ;     16656617656 ;        41928850 ;     16610305572 ;        88829329 ;        86007234 ;     12386316754 ;          460042 ;      2153600508 ;      1764015170 ;          930711 ;               0 ;      2234915802 ;      4996046010 ;       527407342 ;      2595942186 ;
RaceHorsesC_832x480_30;orig;55;29;INTER_FRAME;       394892506 ;              53 ;       394892364 ;         1135930 ;        13784294 ;       379970023 ;       375922402 ;          536688 ;          652243 ;         2836198 ;           20319 ;       375589244 ;         5644115 ;            2387 ;       370238939 ;       369722482 ;         2730484 ;       201490855 ;        49289115 ;       102001780 ;        28451653 ;        31337199 ;          507586 ;       357908023 ;         8476978 ;       349346500 ;         2397413 ;         1817494 ;       288933505 ;            7621 ;        28673441 ;        24835641 ;           14060 ;               0 ;        31192602 ;       132134098 ;        19085896 ;        50286084 ;
RaceHorsesC_832x480_30;all_disable;55;29;INTER_FRAME;       522773571 ;              60 ;       522773434 ;         1177830 ;        14388765 ;       507204729 ;       503206539 ;          531340 ;          654659 ;         2789903 ;           20209 ;       502924576 ;         5597086 ;            2253 ;       497571497 ;       497109031 ;           12298 ;       202055697 ;        88754421 ;       181154299 ;        34072235 ;        77337131 ;          542523 ;       486729403 ;         8817228 ;       477779719 ;         3260711 ;         2686376 ;       391087144 ;           11754 ;        40523378 ;        36158810 ;           21432 ;               0 ;        44000332 ;       174835637 ;        26005571 ;        63264093 ;
RaceHorsesC_832x480_30;set_disable_av1_ml_prune_rect_partition;55;29;INTER_FRAME;       397078112 ;              59 ;       397077973 ;         1141353 ;        13929113 ;       382005394 ;       377939612 ;          543928 ;          647843 ;         2851771 ;           20146 ;       377654177 ;         5601789 ;            2333 ;       372298992 ;       371830870 ;         2748607 ;       202571181 ;        49576835 ;       102775503 ;        28536470 ;        31466134 ;          516647 ;       359839740 ;         8329308 ;       351421101 ;         2399328 ;         1808891 ;       290900219 ;            7820 ;        28880288 ;        24711877 ;           13539 ;               0 ;        31390690 ;       133139574 ;        19137134 ;        50385385 ;
RaceHorsesC_832x480_30;set_disable_prune_partitions_after_none;55;29;INTER_FRAME;       412048358 ;              53 ;       412048226 ;         1161519 ;        14166850 ;       396717762 ;       392654537 ;          538950 ;          649762 ;         2851743 ;           20651 ;       392362629 ;         5821811 ;            2389 ;       386793411 ;       386317258 ;         2975084 ;       209852253 ;        53044928 ;       105886822 ;        30352927 ;        32870847 ;          552790 ;       372602624 ;         8558847 ;       363943857 ;         2741586 ;         2094925 ;       299345357 ;            8582 ;        30477986 ;        26136929 ;           16364 ;               0 ;        33047040 ;       136692924 ;        19577907 ;        52530724 ;
RaceHorsesC_832x480_30;set_disable_prune_partitions_after_split;55;29;INTER_FRAME;       430282990 ;              71 ;       430282837 ;         1137509 ;        13956318 ;       415186817 ;       411183582 ;          536536 ;          630433 ;         2813730 ;           20430 ;       410900706 ;         5670573 ;            2327 ;       405474445 ;       405010350 ;         2739853 ;       199789760 ;        63616112 ;       111926462 ;        46937573 ;        41185355 ;          516806 ;       393499675 ;         8314289 ;       385086697 ;         2643757 ;         2060206 ;       316199230 ;            8077 ;        33024166 ;        28044988 ;           17037 ;               0 ;        35574331 ;       142852758 ;        20961797 ;        54735571 ;
RaceHorsesC_832x480_30;set_disable_prune_partitions_before_search;55;29;INTER_FRAME;       426591541 ;              55 ;       426591405 ;         1145174 ;        14245411 ;       411198704 ;       407221802 ;          527041 ;          646533 ;         2780950 ;           20258 ;       406939500 ;         5690133 ;            2306 ;       401493267 ;       401029449 ;           10591 ;       200004699 ;        57339776 ;       134070926 ;        22763173 ;        39294762 ;          513808 ;       390474990 ;         8311889 ;       382068729 ;         2466174 ;         1887418 ;       317144607 ;            7865 ;        30901678 ;        26823522 ;           15571 ;               0 ;        33207876 ;       146070992 ;        20444425 ;        52403431 ;
RaceHorsesC_832x480_30;orig;43;29;INTER_FRAME;       653555650 ;              62 ;       653555502 ;         1149738 ;        15455966 ;       636947691 ;       632539284 ;          548103 ;         1008202 ;         2813123 ;           36888 ;       632260061 ;         7155109 ;            2387 ;       625343135 ;       624885741 ;         3362623 ;       350124375 ;        84572334 ;       174287445 ;        41700096 ;        49658266 ;          871748 ;       607220861 ;        10734927 ;       596361171 ;         3539578 ;         2817209 ;       474917434 ;           11329 ;        59829191 ;        51025251 ;           25137 ;               0 ;        54621027 ;       209521349 ;        27873186 ;        74622882 ;
RaceHorsesC_832x480_30;all_disable;43;29;INTER_FRAME;       827999004 ;              48 ;       827998879 ;         1122500 ;        15744087 ;       811130188 ;       806998219 ;          510781 ;          948906 ;         2635764 ;           34519 ;       806698932 ;         6424532 ;            2213 ;       800535348 ;       800067692 ;           21524 ;       333807160 ;       143644363 ;       294568276 ;        36218027 ;       132061932 ;          870197 ;       785405859 ;        11698628 ;       773518850 ;         4521952 ;         3853963 ;       609123962 ;           17320 ;        77719902 ;        72514997 ;           33772 ;               0 ;        71283435 ;       260811462 ;        35797075 ;        89030394 ;
RaceHorsesC_832x480_30;set_disable_av1_ml_prune_rect_partition;43;29;INTER_FRAME;       606318354 ;              54 ;       606318211 ;         1172071 ;        16137968 ;       589006061 ;       584868417 ;          517631 ;          969107 ;         2613144 ;           35735 ;       584551015 ;         6670314 ;            2206 ;       578159742 ;       577673691 ;         3054990 ;       322612583 ;        78576866 ;       161612234 ;        38605354 ;        46386932 ;          826183 ;       561209308 ;        11810001 ;       549285784 ;         3308536 ;         2607288 ;       435923039 ;           11084 ;        55312467 ;        48182981 ;           22198 ;               0 ;        49391111 ;       192355928 ;        25582519 ;        68739631 ;
RaceHorsesC_832x480_30;set_disable_prune_partitions_after_none;43;29;INTER_FRAME;       607375930 ;              65 ;       607375785 ;         1129652 ;        15846029 ;       590397998 ;       586318404 ;          511047 ;          927095 ;         2604476 ;           34963 ;       586018126 ;         6557477 ;            2183 ;       579722775 ;       579255807 ;         3170428 ;       325101556 ;        78115717 ;       160833266 ;        38461631 ;        45677885 ;          865424 ;       561240361 ;        11133081 ;       549986147 ;         3541638 ;         2892900 ;       436735971 ;           12225 ;        54330188 ;        48140293 ;           25918 ;               0 ;        51827664 ;       189470698 ;        25467033 ;        68820301 ;
RaceHorsesC_832x480_30;set_disable_prune_partitions_after_split;43;29;INTER_FRAME;       649067194 ;              60 ;       649067046 ;         1182440 ;        15717315 ;       632164353 ;       628078332 ;          519650 ;          935421 ;         2593310 ;           35621 ;       627769402 ;         6662839 ;            2223 ;       621377285 ;       620900026 ;         3047929 ;       323583290 ;        97967739 ;       182594645 ;        52317794 ;        56029234 ;          831268 ;       605616027 ;        11811433 ;       593669479 ;         3494595 ;         2964172 ;       469836495 ;           12253 ;        58832238 ;        54117145 ;           24001 ;               0 ;        55776314 ;       203816549 ;        27441426 ;        73998239 ;
RaceHorsesC_832x480_30;set_disable_prune_partitions_before_search;43;29;INTER_FRAME;       693432918 ;              62 ;       693432743 ;         1152097 ;        15941159 ;       676337383 ;       671982511 ;          538801 ;          982460 ;         2795388 ;           36197 ;       671702016 ;         7063127 ;            2353 ;       664879180 ;       664420231 ;           19298 ;       347893034 ;        92104800 ;       214104183 ;        33393492 ;        61501423 ;          858144 ;       648053081 ;        10793053 ;       637127799 ;         3642448 ;         2921883 ;       509938523 ;           12237 ;        60976089 ;        55292079 ;           23669 ;               0 ;        56523125 ;       224895386 ;        29285802 ;        77823896 ;
RaceHorsesC_832x480_30;orig;32;30;INTER_FRAME;       862575416 ;              60 ;       862575278 ;         1025360 ;        15004359 ;       846542848 ;       841898143 ;          565539 ;         1342427 ;         2676021 ;           58723 ;       841593202 ;         7245893 ;            2399 ;       834609741 ;       834127913 ;         5134898 ;       452207605 ;       119537128 ;       250594313 ;        52341543 ;        67616952 ;         1156017 ;       812850765 ;        13502865 ;       799204501 ;         3631315 ;         3188188 ;       605208596 ;           13295 ;        97254157 ;        85160633 ;           28969 ;               0 ;        63887825 ;       271480887 ;        34604871 ;        92752010 ;
